MD,DEVI,DTCO,DTSM_FAST,DTSM_SLOW,RHOB_model,GR_Normalized
ft , dega, us/ft , us/ft , us/ft , g/cc ,None
Measured Depth ,Borehole Deviation ,Compressional Slowness ,Fast Shear Slowness ,Slow Shear Slowness ,Bulk density - modeled ,Normalized Gamma Ray  
11533.5,89.54463,82.60179,131.0522,176.0544,2.252088,0.69237185
11534,89.54284,82.94858,131.3218,176.5327,2.248605,0.68657935
11534.5,89.54105,83.14982,131.3088,177.0703,2.244772,0.6704015
11535,89.53926,83.01391,131.1013,177.6342,2.243439,0.651702
11535.5,89.53747,82.72307,130.8251,178.1409,2.243615,0.64017874
11536,89.53568,82.52023,130.5586,178.4631,2.243342,0.6405359
11536.5,89.53389,82.42655,130.3191,178.4936,2.242742,0.65651345
11537,89.5321,82.32375,130.0862,178.1679,2.243235,0.66765934
11537.5,89.53031,82.10906,129.8569,177.4782,2.246052,0.6868021
11538,89.52852,81.77458,129.6609,176.6036,2.251012,0.67708015
11538.5,89.52673,81.43442,129.5315,175.7982,2.2563,0.6720699
11539,89.52494,81.17397,129.5186,175.2211,2.260802,0.6660451
11539.5,89.52315,80.9147,129.6625,175.0405,2.265243,0.671987
11540,89.52135,80.663,129.8931,175.2987,2.268978,0.6681328
11540.5,89.51957,80.81675,130.0497,175.7644,2.266983,0.6430041
11541,89.51778,81.79587,130.0115,176.1882,2.25421,0.6323428
11541.5,89.51598,83.16611,129.6745,176.4546,2.235094,0.6351673
11542,89.5142,83.85292,128.8819,176.4109,2.221256,0.6529994
11542.5,89.51241,83.3933,127.3891,175.6931,2.217484,0.6639173
11543,89.51061,82.0725,125.1078,174.1557,2.220387,0.6671196
11543.5,89.50883,80.2273,122.5734,172.3231,2.228935,0.67183024
11544,89.50703,78.23078,120.8733,170.9615,2.245668,0.6766889
11544.5,89.50524,77.02915,120.9548,170.6803,2.263556,0.6834534
11545,89.50346,77.974,123.0134,171.647,2.264251,0.6723482
11545.5,89.50166,81.36352,126.6041,173.3887,2.243274,0.67709905
11546,89.49988,85.51299,130.9633,175.2836,2.220525,0.7005569
11546.5,89.49809,88.2921,134.8874,176.9015,2.212555,0.7382233
11547,89.49629,89.05692,137.0186,177.6902,2.216253,0.75374997
11547.5,89.49451,88.38979,136.8697,177.2488,2.223393,0.7740405
11548,89.49271,86.95185,135.209,176.0473,2.231245,0.7379436
11548.5,89.49092,85.18384,133.2056,175.0705,2.240041,0.67444336
11549,89.48914,83.60703,131.5647,174.827,2.247424,0.58890253
11549.5,89.48734,82.74133,130.5028,175.1671,2.249289,0.556108
11550,89.48555,82.6453,129.9874,175.7545,2.245316,0.5593761
11550.5,89.48376,82.90129,129.9056,176.4362,2.23988,0.57499707
11551,89.48197,83.09415,130.271,177.2354,2.237946,0.6129876
11551.5,89.48019,83.1319,131.1632,178.1229,2.241178,0.64567405
11552,89.47839,83.15695,132.4513,178.9377,2.247182,0.66012156
11552.5,89.4766,83.29472,133.7623,179.5337,2.252304,0.6585997
11553,89.47482,83.53998,134.6208,179.8813,2.253905,0.6646714
11553.5,89.47302,83.78876,134.6834,180.0516,2.251123,0.6744849
11554,89.47123,83.90915,134.0884,180.196,2.245798,0.6678743
11554.5,89.46944,83.83508,133.3948,180.4505,2.241618,0.673304
11555,89.46765,83.60757,133.029,180.7855,2.240995,0.6618429
11555.5,89.46587,83.33599,132.9483,181.017,2.242987,0.67293745
11556,89.46407,83.13991,132.8748,180.9961,2.244814,0.67144334
11556.5,89.46228,83.09499,132.6736,180.7482,2.244669,0.69328994
11557,89.46049,83.20294,132.4118,180.4057,2.242613,0.68781394
11557.5,89.4587,83.40353,132.2021,180.0619,2.239821,0.6781039
11558,89.45691,83.60858,132.1068,179.7787,2.237571,0.6572894
11558.5,89.45512,83.75813,132.1147,179.6845,2.236151,0.6616395
11559,89.45333,83.8505,132.138,179.872,2.234745,0.65287876
11559.5,89.45155,83.90475,132.0639,180.2122,2.232717,0.65946794
11560,89.44975,83.92245,131.8557,180.4549,2.230451,0.64846945
11560.5,89.44796,83.88457,131.5986,180.4718,2.229083,0.6632727
11561,89.44617,83.77976,131.4289,180.2886,2.22963,0.6654662
11561.5,89.44438,83.6388,131.4162,180.0064,2.23195,0.67552805
11562,89.4426,83.49381,131.5292,179.7859,2.235003,0.67507786
11562.5,89.4408,83.32401,131.7113,179.7943,2.238184,0.6829795
11563,89.43901,83.11782,131.9339,180.056,2.241371,0.6926165
11563.5,89.43723,82.93413,132.1555,180.3619,2.24416,0.6914854
11564,89.43543,82.84043,132.2628,180.3588,2.245945,0.67799777
11564.5,89.43365,82.80576,132.0553,179.7845,2.246471,0.66992396
11565,89.43185,82.68494,131.3539,178.6952,2.246111,0.6598365
11565.5,89.43006,82.37138,130.2333,177.486,2.245492,0.658369
11566,89.42828,81.92441,129.1389,176.6673,2.245493,0.6527426
11566.5,89.42648,81.50185,128.6326,176.5636,2.247322,0.65335876
11567,89.4247,81.25924,128.9202,177.1314,2.250719,0.63321215
11567.5,89.4229,81.29048,129.7008,178.0232,2.253299,0.63322884
11568,89.42111,81.56295,130.5512,178.8914,2.253465,0.645666
11568.5,89.41933,81.91314,131.3799,179.6658,2.252774,0.6648622
11569,89.41753,82.15831,132.4016,180.5065,2.254321,0.66025233
11569.5,89.41575,82.27988,133.6935,181.4994,2.258438,0.66054374
11570,89.41396,82.43492,134.97,182.4784,2.261896,0.6514394
11570.5,89.41217,82.75214,135.889,183.179,2.262008,0.657862
11571,89.41038,83.17893,136.3827,183.4892,2.259397,0.656579
11571.5,89.40858,83.52898,136.5215,183.4849,2.256372,0.6656732
11572,89.4068,83.70156,136.2742,183.2869,2.253542,0.659334
11572.5,89.40501,83.76905,135.6317,182.9701,2.249809,0.6542723
11573,89.40322,83.7775,134.8158,182.5843,2.245757,0.6613912
11573.5,89.40143,83.6467,134.1967,182.2083,2.244344,0.6710519
11574,89.39964,83.33347,134.0304,181.9503,2.247483,0.67685723
11574.5,89.39785,82.97651,134.2692,181.862,2.253172,0.6835755
11575,89.39606,82.79634,134.5877,181.8716,2.257067,0.69095534
11575.5,89.39427,82.85928,134.6118,181.8615,2.256532,0.7056077
11576,89.39248,83.00352,134.1481,181.7967,2.252295,0.6952743
11576.5,89.39069,83.01069,133.2759,181.7418,2.246967,0.6838325
11577,89.3889,82.85361,132.333,181.7929,2.242624,0.669208
11577.5,89.38711,82.74497,131.7744,182.0151,2.239664,0.67516726
11578,89.38532,82.89574,131.923,182.4101,2.237878,0.68487155
11578.5,89.38353,83.30407,132.8033,182.9303,2.237594,0.69552004
11579,89.38174,83.78387,134.1758,183.5191,2.239421,0.70018804
11579.5,89.37995,84.06851,135.6237,184.1223,2.243673,0.69619536
11580,89.37817,83.92509,136.552,184.6395,2.249513,0.69747126
11580.5,89.37637,83.40338,136.3434,184.8541,2.253552,0.69008994
11581,89.37459,82.86079,134.8985,184.5038,2.251967,0.6862338
11581.5,89.3728,82.56619,133.0373,183.5766,2.246106,0.6468941
11582,89.371,82.48108,132.0549,182.5397,2.243316,0.63016623
11582.5,89.36922,82.48344,132.7542,182.1306,2.248788,0.6335083
11583,89.36742,82.62524,134.8423,182.8032,2.258267,0.6626292
11583.5,89.36564,83.04915,137.1257,184.2997,2.26309,0.68260634
11584,89.36385,83.71487,138.3617,185.7507,2.259377,0.68266124
11584.5,89.36206,84.41158,138.0714,186.2961,2.24905,0.6676452
11585,89.36027,84.95766,136.6821,185.6873,2.236443,0.65850395
11585.5,89.35848,85.20202,135.0504,184.3193,2.226942,0.65738565
11586,89.35669,85.035,133.791,182.823,2.224436,0.65727055
11586.5,89.3549,84.54684,132.9368,181.6345,2.227427,0.6546688
11587,89.35311,83.98106,132.215,180.7455,2.231439,0.66249675
11587.5,89.35132,83.48121,131.5301,179.8287,2.235043,0.6631783
11588,89.34953,83.03183,131.0515,178.6686,2.240132,0.6752118
11588.5,89.34774,82.62756,130.9701,177.427,2.247588,0.65366197
11589,89.34595,82.31544,131.3497,176.501,2.256083,0.6503264
11589.5,89.34416,82.10933,132.0944,176.2272,2.263781,0.6371814
11590,89.34238,81.99735,132.9555,176.7549,2.268867,0.65463954
11590.5,89.34058,81.97119,133.6562,178.0499,2.270042,0.6423256
11591,89.3388,82.03558,134.02,179.8311,2.267115,0.63881665
11591.5,89.33701,82.22791,134.0064,181.523,2.260835,0.6050238
11592,89.33522,82.55813,133.6882,182.4763,2.252897,0.62261784
11592.5,89.33343,82.92215,133.1777,182.3795,2.245789,0.6195949
11593,89.33164,83.15596,132.6009,181.4478,2.241725,0.6546899
11593.5,89.32985,83.20317,132.1291,180.2217,2.241238,0.6522794
11594,89.32806,83.14404,131.9308,179.2291,2.243201,0.66770375
11594.5,89.32627,83.06499,132.052,178.7751,2.246083,0.65786636
11595,89.32449,83.01286,132.3627,178.8894,2.248379,0.67262214
11595.5,89.32269,83.00654,132.63,179.3563,2.24895,0.66805315
11596,89.32091,83.01336,132.6578,179.8347,2.247825,0.657117
11596.5,89.31911,82.95649,132.4065,180.0529,2.246314,0.64547867
11597,89.31733,82.76592,132.0023,179.9473,2.246171,0.64139855
11597.5,89.31554,82.4335,131.5851,179.6607,2.248049,0.65117174
11598,89.31375,82.03148,131.1994,179.4307,2.250817,0.6588021
11598.5,89.31196,81.66743,130.876,179.4625,2.252906,0.6585405
11599,89.31017,81.41708,130.6607,179.844,2.253502,0.67872995
11599.5,89.30838,81.30605,130.5658,180.4744,2.25263,0.67165375
11600,89.30659,81.35062,130.6387,181.049,2.251151,0.6769005
11600.5,89.3048,81.57556,130.9523,181.2151,2.250111,0.65782064
11601,89.30302,81.96259,131.445,180.8048,2.24976,0.6635398
11601.5,89.30122,82.42563,131.8956,179.8535,2.249658,0.6711405
11602,89.29944,82.82826,132.0813,178.424,2.24989,0.6703648
11602.5,89.29765,82.96507,131.9015,176.6313,2.251897,0.6628737
11603,89.29586,82.62058,131.3834,174.924,2.257042,0.6434391
11603.5,89.29407,81.7942,130.6982,174.0522,2.264361,0.6330262
11604,89.29228,80.82271,130.2168,174.4875,2.271268,0.6266594
11604.5,89.29049,80.17977,130.3697,175.9424,2.27593,0.61799514
11605,89.2887,80.13216,131.2734,177.6153,2.277848,0.5974408
11605.5,89.28691,80.56612,132.583,178.8714,2.277588,0.5866514
11606,89.28513,81.14383,133.7719,179.5873,2.276214,0.5949162
11606.5,89.28333,81.56907,134.3884,179.9619,2.274089,0.63177294
11607,89.28155,81.71493,134.2015,180.2256,2.270788,0.65656835
11607.5,89.27975,81.63987,133.3916,180.5137,2.266243,0.680726
11608,89.27797,81.5003,132.4274,180.8615,2.261208,0.6843326
11608.5,89.27618,81.44044,131.6779,181.2536,2.256292,0.6804262
11609,89.27439,81.52773,131.294,181.6772,2.251771,0.67005646
11609.5,89.2726,81.72447,131.2781,182.13,2.248216,0.6725661
11610,89.27081,81.938,131.4899,182.5881,2.245934,0.67756397
11610.5,89.26903,82.11195,131.7121,182.9657,2.244395,0.6762658
11611,89.26723,82.24097,131.7998,183.0971,2.243114,0.67162454
11611.5,89.26545,82.31849,131.7375,182.8097,2.242489,0.66378933
11612,89.26366,82.29576,131.603,182.1152,2.243593,0.66176385
11612.5,89.26187,82.11775,131.5424,181.3359,2.247241,0.678837
11613,89.26008,81.81853,131.7362,180.9384,2.252995,0.7024847
11613.5,89.25829,81.5306,132.3591,181.1657,2.259706,0.7143085
11614,89.2565,81.37758,133.5058,181.8557,2.266738,0.7002459
11614.5,89.25471,81.40819,135.0102,182.6331,2.273224,0.6817983
11615,89.25292,81.61053,136.4133,183.2065,2.277359,0.67854613
11615.5,89.25114,81.91606,137.2584,183.4822,2.277892,0.6524019
11616,89.24935,82.17976,137.3802,183.5363,2.275564,0.6651961
11616.5,89.24756,82.2634,136.9318,183.5497,2.272252,0.65875906
11617,89.24577,82.17052,136.2441,183.682,2.269243,0.68314415
11617.5,89.24398,82.01128,135.6345,183.9373,2.267052,0.66896963
11618,89.2422,81.89236,135.2409,184.149,2.265688,0.6819359
11618.5,89.2404,81.88029,135.0115,184.1046,2.264616,0.6798226
11619,89.23862,81.96201,134.853,183.6956,2.263713,0.67421997
11619.5,89.23682,82.06527,134.7785,182.9826,2.263756,0.6770536
11620,89.23504,82.16019,134.9072,182.1435,2.265376,0.6769317
11620.5,89.23325,82.27978,135.2931,181.3413,2.268111,0.6823724
11621,89.23146,82.44949,135.7787,180.6722,2.270531,0.68283564
11621.5,89.22968,82.61234,136.1059,180.2446,2.271575,0.6674731
11622,89.22788,82.64993,136.1347,180.1586,2.271532,0.675286
11622.5,89.2261,82.53356,135.8751,180.3794,2.27084,0.636046
11623,89.2243,82.40928,135.4034,180.7162,2.268778,0.6057303
11623.5,89.22252,82.42194,134.7733,180.8972,2.264634,0.5704105
11624,89.22073,82.49191,133.9535,180.7406,2.259434,0.561045
11624.5,89.21894,82.3693,132.9809,180.3686,2.255842,0.5736542
11625,89.21716,81.929,132.2014,180.2032,2.256463,0.5763465
11625.5,89.21536,81.34505,132.0777,180.6295,2.261415,0.6087663
11626,89.21358,80.92936,132.6341,181.6002,2.267315,0.65624094
11626.5,89.21179,80.87679,133.3241,182.6118,2.269674,0.69129944
11627,89.21,81.15836,133.5777,183.1087,2.266787,0.6952816
11627.5,89.2109,81.57806,133.3675,182.8744,2.261248,0.6800639
11628,89.21181,81.92776,133.2147,182.0911,2.258147,0.68025297
11628.5,89.21271,82.06841,133.711,181.1514,2.261768,0.68499076
11629,89.21362,81.95856,135.0075,180.4157,2.272204,0.7056483
11629.5,89.21452,81.73907,136.6467,180.0355,2.284289,0.6970068
11630,89.21542,81.69154,137.8165,179.8935,2.291049,0.6961738
11630.5,89.21632,81.97858,137.8539,179.7037,2.28866,0.67123836
11631,89.21723,82.44963,136.6506,179.2409,2.278594,0.6807441
11631.5,89.21813,82.77222,134.6842,178.5232,2.266031,0.66316044
11632,89.21904,82.71632,132.7138,177.7995,2.256741,0.6699017
11632.5,89.21994,82.27199,131.3746,177.3373,2.254551,0.6662489
11633,89.22085,81.62308,130.8761,177.1678,2.259276,0.6813157
11633.5,89.22175,81.02377,130.9691,177.0647,2.267053,0.6780045
11634,89.22266,80.58505,131.1982,176.8156,2.274133,0.6657138
11634.5,89.22356,80.23817,131.2376,176.4682,2.279204,0.6854506
11635,89.22446,79.90888,131.0632,176.2837,2.282396,0.69737554
11635.5,89.22536,79.63332,130.8672,176.4998,2.283885,0.69791716
11636,89.22627,79.52545,130.8321,177.1315,2.283409,0.68519986
11636.5,89.22717,79.63763,130.974,177.963,2.280965,0.66117024
11637,89.22808,79.88426,131.1683,178.7175,2.277461,0.6599946
11637.5,89.22898,80.13828,131.2996,179.2117,2.274112,0.66065854
11638,89.22989,80.36025,131.3313,179.4051,2.27125,0.6917475
11638.5,89.23079,80.58203,131.2848,179.3704,2.268457,0.7045433
11639,89.2317,80.7927,131.2575,179.1847,2.266277,0.69291997
11639.5,89.2326,80.90897,131.3812,178.8515,2.266501,0.69372153
11640,89.23351,80.89703,131.6611,178.3914,2.269479,0.7016244
11640.5,89.23441,80.83495,131.9004,177.9632,2.27268,0.71126235
11641,89.23531,80.81504,131.8603,177.7784,2.273118,0.7044137
11641.5,89.23621,80.87915,131.4899,177.8837,2.269888,0.7044285
11642,89.23711,81.00336,130.9373,178.101,2.264495,0.689661
11642.5,89.23802,81.09359,130.346,178.1983,2.259428,0.678779
11643,89.23892,81.05392,129.7311,178.125,2.256063,0.6680324
11643.5,89.23983,80.87117,129.0733,178.0805,2.253969,0.679956
11644,89.24073,80.65053,128.5114,178.31,2.252225,0.69386685
11644.5,89.24164,80.5361,128.4268,178.8463,2.251669,0.7172406
11645,89.24254,80.55975,129.2068,179.4806,2.255091,0.7173408
11645.5,89.24345,80.64245,130.7488,179.907,2.263103,0.7032995
11646,89.24435,80.72368,132.2731,179.9009,2.271527,0.6851791
11646.5,89.24525,80.8089,132.9014,179.4853,2.27523,0.69074667
11647,89.24615,80.91452,132.4491,178.9457,2.272661,0.69092804
11647.5,89.24706,81.0304,131.4095,178.5896,2.26591,0.6880344
11648,89.24796,81.15194,130.272,178.458,2.257601,0.65844107
11648.5,89.24887,81.27341,129.2492,178.3296,2.249658,0.6686267
11649,89.24977,81.32906,128.5743,178.0647,2.244997,0.65500057
11649.5,89.25068,81.28871,128.6062,177.8818,2.246198,0.6621691
11650,89.25158,81.30598,129.5332,178.1531,2.251652,0.63543564
11650.5,89.25249,81.54797,131.0749,178.939,2.256912,0.63715214
11651,89.25339,81.91841,132.5418,179.8759,2.2595,0.6450562
11651.5,89.2543,82.13873,133.3328,180.5286,2.26021,0.66335166
11652,89.2552,82.05289,133.4369,180.752,2.261267,0.66840404
11652.5,89.2561,81.76631,133.4324,180.7114,2.264582,0.67638135
11653,89.257,81.51291,133.9776,180.6197,2.270835,0.66288525
11653.5,89.25791,81.41563,135.2268,180.5365,2.279094,0.6750984
11654,89.25881,81.42605,136.7152,180.4653,2.287019,0.6684921
11654.5,89.25972,81.47434,137.7784,180.5311,2.291727,0.66355556
11655,89.26062,81.56804,138.0131,180.9087,2.291072,0.66182405
11655.5,89.26153,81.72402,137.4225,181.6128,2.284909,0.6588596
11656,89.26243,81.9066,136.3014,182.4685,2.275164,0.67756087
11656.5,89.26334,82.06636,135.0418,183.2833,2.264565,0.68587595
11657,89.26424,82.18137,134.0051,183.9701,2.255596,0.70192635
11657.5,89.26514,82.24465,133.4519,184.477,2.250304,0.70962083
11658,89.26604,82.25903,133.4896,184.6857,2.249882,0.70150495
11658.5,89.26695,82.26116,134.1198,184.5027,2.254135,0.71043396
11659,89.26785,82.3073,135.2665,184.0217,2.261466,0.7105505
11659.5,89.26876,82.40808,136.6512,183.5035,2.269266,0.71825945
11660,89.26967,82.52089,137.8509,183.2105,2.275087,0.7136353
11660.5,89.27057,82.6186,138.6236,183.2509,2.277933,0.701443
11661,89.27148,82.73019,139.0059,183.5233,2.278094,0.68411905
11661.5,89.27238,82.87086,139.1113,183.8179,2.276506,0.67927134
11662,89.27328,82.9817,139.0073,183.9883,2.274443,0.69287735
11662.5,89.27419,82.99451,138.7194,184.0381,2.272726,0.7050153
11663,89.27509,82.90811,138.2274,184.095,2.270965,0.69302976
11663.5,89.27599,82.7781,137.5381,184.3103,2.268235,0.696942
11664,89.2769,82.67802,136.8612,184.7162,2.264749,0.700701
11664.5,89.2778,82.66012,136.5273,185.1591,2.262108,0.69686484
11665,89.27871,82.70269,136.5978,185.4373,2.26141,0.6689009
11665.5,89.27961,82.73454,136.7844,185.4908,2.261977,0.657375
11666,89.28052,82.74114,136.7846,185.3759,2.262161,0.64696014
11666.5,89.28142,82.77352,136.4912,185.116,2.26075,0.65339094
11667,89.28233,82.84159,135.9258,184.7184,2.257693,0.6599339
11667.5,89.28323,82.87073,135.1371,184.284,2.253783,0.6757851
11668,89.28413,82.77083,134.2204,183.9666,2.250164,0.6885001
11668.5,89.28503,82.54388,133.3544,183.8409,2.247727,0.6852313
11669,89.28594,82.3315,132.7234,183.8748,2.246139,0.6850674
11669.5,89.28684,82.28894,132.4966,184.015,2.24485,0.6830083
11670,89.28775,82.39883,132.8852,184.2636,2.245449,0.6686654
11670.5,89.28865,82.52973,133.9852,184.6465,2.249892,0.6638474
11671,89.28956,82.64322,135.4756,185.1332,2.256369,0.6647048
11671.5,89.29046,82.82056,136.659,185.6403,2.259996,0.6730201
11672,89.29137,83.13695,136.959,186.031,2.257312,0.6885266
11672.5,89.29227,83.55769,136.3539,186.0764,2.24909,0.7005639
11673,89.29317,83.90669,135.2603,185.5531,2.239851,0.70712334
11673.5,89.29408,83.95609,134.0695,184.3715,2.234676,0.69243205
11674,89.29498,83.57803,132.9589,182.6205,2.236209,0.679862
11674.5,89.29588,82.85439,132.0748,180.6498,2.243824,0.6810947
11675,89.29679,82.05702,131.6039,179.0499,2.254094,0.66552955
11675.5,89.2977,81.48276,131.5856,178.3103,2.26247,0.64775974
11676,89.2986,81.3338,131.805,178.4247,2.265254,0.6243643
11676.5,89.29951,81.60804,131.9601,178.9292,2.26181,0.6379682
11677,89.30041,81.98965,131.9525,179.3752,2.256261,0.64264023
11677.5,89.30132,82.11069,131.9085,179.6348,2.253935,0.6578484
11678,89.30222,81.87775,131.8881,179.7436,2.256228,0.65538645
11678.5,89.30312,81.44527,131.7952,179.675,2.260825,0.6667407
11679,89.30402,81.03258,131.6168,179.3896,2.265206,0.6557574
11679.5,89.30493,80.78562,131.5328,179.0134,2.26847,0.66113085
11680,89.30583,80.74762,131.723,178.8181,2.27054,0.6588683
11680.5,89.30674,80.91383,132.1909,178.9893,2.271029,0.66653615
11681,89.30764,81.26877,132.807,179.5068,2.269402,0.65913093
11681.5,89.30855,81.76012,133.4173,180.1762,2.265843,0.6425333
11682,89.30945,82.26334,133.8192,180.6012,2.261537,0.62929434
11682.5,89.31036,82.61282,133.7422,180.316,2.257851,0.6218151
11683,89.31126,82.70465,133.0559,179.2907,2.255191,0.6385962
11683.5,89.31216,82.57726,131.9797,178.1204,2.25289,0.6495875
11684,89.31306,82.36102,130.9815,177.4424,2.250705,0.6595589
11684.5,89.31397,82.14281,130.487,177.3963,2.250107,0.65533686
11685,89.31488,81.93503,130.656,177.7173,2.252805,0.6642287
11685.5,89.31578,81.74361,131.327,178.1048,2.258354,0.6697068
11686,89.31669,81.59238,132.1521,178.4277,2.264413,0.67445856
11686.5,89.31759,81.4924,132.84,178.6707,2.269086,0.6722522
11687,89.3185,81.41332,133.2676,178.8252,2.272111,0.6799798
11687.5,89.3194,81.29983,133.3546,178.9034,2.273699,0.67445743
11688,89.3203,81.13531,133.0285,179.0206,2.273378,0.6559597
11688.5,89.32121,80.98748,132.4269,179.3821,2.270651,0.6459134
11689,89.32211,80.97008,131.9168,180.0963,2.266064,0.6486522
11689.5,89.32301,81.15749,131.7743,180.9335,2.260989,0.6658756
11690,89.32392,81.50396,131.9622,181.3922,2.257002,0.6781438
11690.5,89.32482,81.87594,132.2865,181.1521,2.255281,0.6853508
11691,89.32573,82.15339,132.6394,180.3818,2.256167,0.6862807
11691.5,89.32664,82.28376,133.043,179.5508,2.259212,0.6782154
11692,89.32754,82.3144,133.5214,179.0313,2.263027,0.6657687
11692.5,89.32845,82.35262,133.9788,178.9192,2.265573,0.66239345
11693,89.32935,82.44678,134.2759,179.1227,2.265765,0.67822653
11693.5,89.33025,82.55372,134.3741,179.4897,2.264262,0.68121916
11694,89.33115,82.61599,134.3005,179.8612,2.26224,0.68624103
11694.5,89.33206,82.60163,134.078,180.1247,2.260447,0.6774554
11695,89.33296,82.49955,133.7588,180.2628,2.25935,0.6799033
11695.5,89.33387,82.31929,133.4189,180.3033,2.259237,0.69152915
11696,89.33477,82.0865,133.0939,180.2387,2.260064,0.7022206
11696.5,89.33568,81.82219,132.7788,180.0482,2.261625,0.70009714
11697,89.33658,81.53128,132.4537,179.7946,2.263592,0.6877441
11697.5,89.33749,81.22751,132.0927,179.6467,2.265244,0.6654696
11698,89.33839,80.96709,131.6922,179.7655,2.265519,0.6683436
