MD,DTCO,DTSM_FAST,DTSM_SLOW,RHOB,GR_Normalized
ft,US/F,US/F,US/F,G/C3,None
   6035.5,81.3667,142.7878,142.7878,2.6986,0.325882
   6036.0,81.8206,143.2916,143.2916,2.6988,0.33508098
   6036.5,82.3645,144.2027,144.2027,2.693,0.3435023
   6037.0,82.736,145.3196,145.3196,2.6899,0.34811705
   6037.5,82.9729,146.2977,146.2977,2.694,0.3462418
   6038.0,83.1513,147.0725,147.0725,2.6979,0.33963087
   6038.5,83.0375,147.5846,147.5846,2.6968,0.3346465
   6039.0,82.7253,147.5653,147.5653,2.695,0.33386815
   6039.5,82.5693,147.0632,147.0632,2.6913,0.33437005
   6040.0,82.4183,146.4147,146.4147,2.6939,0.33217987
   6040.5,82.3003,145.8374,145.8374,2.6905,0.32650077
   6041.0,82.1595,145.2037,145.2037,2.6882,0.32179698
   6041.5,81.9941,144.4826,144.4826,2.6815,0.32152304
   6042.0,81.7008,143.9991,143.9991,2.6804,0.32459387
   6042.5,81.4273,143.9007,143.9007,2.6798,0.32923713
   6043.0,81.2032,144.2542,144.2542,2.682,0.3314263
   6043.5,81.149,145.0208,145.0208,2.6883,0.33057603
   6044.0,81.3613,145.9666,145.9666,2.6945,0.32934862
   6044.5,82.1063,146.8384,146.8384,2.6895,0.32997888
   6045.0,83.1142,147.4367,147.4367,2.6777,0.33588904
   6045.5,83.2855,147.9031,147.9031,2.6604,0.34454662
   6046.0,83.4159,148.2928,148.2928,2.6704,0.35002792
   6046.5,83.2855,148.4405,148.4405,2.6807,0.35052067
   6047.0,82.7245,148.3871,148.3871,2.6991,0.34799936
   6047.5,82.6553,148.1842,148.1842,2.6905,0.34540105
   6048.0,82.6754,147.81,147.81,2.6795,0.34372965
   6048.5,83.0251,147.4176,147.4176,2.6679,0.34197104
   6049.0,83.3261,147.2241,147.2241,2.6724,0.34079292
   6049.5,83.6571,147.2033,147.2033,2.6751,0.34060368
   6050.0,84.6768,147.42,147.42,2.6642,0.3422508
   6050.5,85.3271,148.0304,148.0304,2.6432,0.34930804
   6051.0,86.0278,148.7656,148.7656,2.6342,0.35659763
   6051.5,86.2305,149.2747,149.2747,2.6465,0.35678694
   6052.0,86.1231,149.4896,149.4896,2.6719,0.35038483
   6052.5,85.674,149.4345,149.4345,2.6882,0.3424305
   6053.0,85.3781,148.9592,148.9592,2.6932,0.33590755
   6053.5,85.1578,148.1707,148.1707,2.6851,0.3299895
   6054.0,84.9697,147.4883,147.4883,2.6749,0.3282835
   6054.5,84.7637,146.9173,146.9173,2.6665,0.33084744
   6055.0,84.6177,146.365,146.365,2.6632,0.33095312
   6055.5,84.4717,145.8719,145.8719,2.66,0.32795238
   6056.0,84.4717,145.483,145.483,2.6588,0.32895783
   6056.5,84.5276,145.2412,145.2412,2.6515,0.33582914
   6057.0,85.0689,145.076,145.076,2.6486,0.34174827
   6057.5,85.7803,144.8915,144.8915,2.6352,0.34415808
   6058.0,86.4236,144.5816,144.5816,2.6301,0.34614152
   6058.5,86.4236,144.0748,144.0748,2.6393,0.34535113
   6059.0,86.0491,143.3787,143.3787,2.6535,0.33914667
   6059.5,85.0805,142.5202,142.5202,2.6478,0.32954624
   6060.0,84.1466,141.5457,141.5457,2.6195,0.3217071
   6060.5,83.6151,140.5568,140.5568,2.5909,0.31765038
   6061.0,83.5375,139.7773,139.7773,2.5926,0.31319907
   6061.5,83.8408,139.5771,139.5771,2.6282,0.30809635
   6062.0,84.3219,140.0978,140.0978,2.6702,0.3054854
   6062.5,85.5678,140.9245,140.9245,2.6754,0.30968627
   6063.0,86.8542,141.7973,141.7973,2.6379,0.31826437
   6063.5,88.2653,142.5838,142.5838,2.5757,0.3241477
   6064.0,89.023,142.8848,142.8848,2.538,0.32741114
   6064.5,89.5737,142.8109,142.8109,2.5413,0.33049613
   6065.0,90.1244,142.7195,142.7195,2.5669,0.3308699
   6065.5,91.5766,142.9295,142.9295,2.5757,0.32849628
   6066.0,91.9138,143.4233,143.4233,2.5423,0.32972282
   6066.5,92.4493,143.7512,143.7512,2.4996,0.33748248
   6067.0,92.2489,144.0662,144.0662,2.4906,0.3466584
   6067.5,92.0184,144.663,144.663,2.5103,0.35081017
   6068.0,91.4615,145.3509,145.3509,2.5335,0.35190862
   6068.5,91.4615,145.9329,145.9329,2.5251,0.3510109
   6069.0,91.671,146.2976,146.2976,2.505,0.34433967
   6069.5,91.8551,146.2701,146.2701,2.4887,0.33262372
   6070.0,90.9955,145.8438,145.8438,2.5024,0.32267576
   6070.5,89.5188,145.3526,145.3526,2.5314,0.3180121
   6071.0,88.282,145.0735,145.0735,2.5663,0.31603405
   6071.5,87.9916,144.9415,144.9415,2.5878,0.3164598
   6072.0,87.8968,144.7621,144.7621,2.5983,0.32163098
   6072.5,87.2398,144.417,144.417,2.6012,0.33313498
   6073.0,86.7567,143.922,143.922,2.6083,0.3470141
   6073.5,84.0713,143.3374,143.3374,2.6257,0.3544755
   6074.0,81.7339,142.6756,142.6756,2.6557,0.35049632
   6074.5,79.4088,142.0513,142.0513,2.686,0.33918577
   6075.0,78.4944,141.5389,141.5389,2.6988,0.32828185
   6075.5,78.3033,141.0511,141.0511,2.7002,0.32222086
   6076.0,78.2731,140.3644,140.3644,2.6958,0.3199637
   6076.5,78.2731,139.3069,139.3069,2.6992,0.32039362
   6077.0,78.2159,138.1203,138.1203,2.7031,0.32430142
   6077.5,78.0753,137.0759,137.0759,2.7074,0.32885218
   6078.0,77.871,136.3339,136.3339,2.7109,0.3304271
   6078.5,77.669,135.939,135.939,2.7206,0.32594648
   6079.0,77.4084,135.6558,135.6558,2.7289,0.31907162
   6079.5,77.1151,135.3096,135.3096,2.7377,0.31719652
   6080.0,76.963,134.8567,134.8567,2.7364,0.3190015
   6080.5,76.9704,134.3549,134.3549,2.7358,0.3193493
   6081.0,77.0003,134.3972,134.3972,2.7311,0.31615448
   6081.5,77.5492,136.0735,136.0735,2.733,0.3156197
   6082.0,78.1041,138.942,138.942,2.7335,0.3218444
   6082.5,78.3237,141.2671,141.2671,2.7309,0.3305209
   6083.0,78.4983,142.6935,142.6935,2.7185,0.338583
   6083.5,78.4936,143.5104,143.5104,2.7094,0.3425503
   6084.0,78.3703,143.6924,143.6924,2.7125,0.3430628
   6084.5,78.3171,143.468,143.468,2.7188,0.34233627
   6085.0,78.2681,143.1194,143.1194,2.7202,0.33972633
   6085.5,78.2058,142.7079,142.7079,2.7136,0.33823752
   6086.0,78.0919,142.1813,142.1813,2.7099,0.34029874
   6086.5,78.0225,141.5579,141.5579,2.7043,0.34311646
   6087.0,77.9512,140.8163,140.8163,2.7024,0.34021136
   6087.5,77.6097,139.9797,139.9797,2.7108,0.3309814
   6088.0,77.2099,139.306,139.306,2.7208,0.32206488
   6088.5,76.8009,138.9444,138.9444,2.7272,0.31691533
   6089.0,76.5875,138.7608,138.7608,2.7249,0.31476048
   6089.5,76.5949,138.5487,138.5487,2.7196,0.3163785
   6090.0,76.6599,138.1959,138.1959,2.7213,0.32227015
   6090.5,76.7694,137.7711,137.7711,2.7222,0.32700413
   6091.0,76.8901,137.4343,137.4343,2.7291,0.32591006
   6091.5,76.9397,137.4115,137.4115,2.7302,0.3208042
   6092.0,76.9608,137.8774,137.8774,2.729,0.3182026
   6092.5,76.9469,138.7381,138.7381,2.7275,0.32093567
   6093.0,77.0375,139.5882,139.5882,2.7284,0.32546517
   6093.5,77.3616,139.9836,139.9836,2.7263,0.3289422
   6094.0,77.8174,139.9368,139.9368,2.7204,0.33081728
   6094.5,77.9334,139.7764,139.7764,2.7125,0.33241054
   6095.0,77.8888,139.5952,139.5952,2.7162,0.33176595
   6095.5,77.6004,139.31,139.31,2.7242,0.32789454
   6096.0,77.0421,138.9492,138.9492,2.7293,0.324748
   6096.5,76.5644,138.6525,138.6525,2.7328,0.32561782
   6097.0,76.439,138.5184,138.5184,2.7332,0.32964942
   6097.5,76.4293,138.5,138.5,2.7336,0.33140552
   6098.0,76.467,138.4953,138.4953,2.7318,0.32932514
   6098.5,76.4718,138.4839,138.4839,2.7283,0.3252948
   6099.0,76.4747,138.577,138.577,2.7263,0.32323858
   6099.5,76.5214,138.9463,138.9463,2.7225,0.32678616
   6100.0,76.6514,139.5093,139.5093,2.7258,0.33533412
   6100.5,76.723,139.901,139.901,2.7269,0.34281236
   6101.0,76.7146,139.9291,139.9291,2.7301,0.34111947
   6101.5,76.6709,139.6905,139.6905,2.7284,0.33084163
   6102.0,76.5692,139.3612,139.3612,2.7306,0.31972846
   6102.5,76.4639,139.0509,139.0509,2.7255,0.31446952
   6103.0,76.5657,138.7744,138.7744,2.7192,0.31544375
   6103.5,76.9432,138.534,138.534,2.7188,0.31973243
   6104.0,77.4668,138.3286,138.3286,2.7232,0.32456058
   6104.5,77.8223,138.1511,138.1511,2.7271,0.32744527
   6105.0,77.6842,138.0297,138.0297,2.7254,0.3265603
   6105.5,77.4049,137.9562,137.9562,2.7258,0.3225499
   6106.0,77.1293,137.8476,137.8476,2.7326,0.31921098
   6106.5,76.879,137.6592,137.6592,2.7289,0.3220322
   6107.0,76.9642,137.4532,137.4532,2.7232,0.33005416
   6107.5,77.2113,137.3623,137.3623,2.7146,0.3344389
   6108.0,77.4714,137.4986,137.4986,2.7211,0.3304506
   6108.5,77.5826,137.8958,137.8958,2.7249,0.32096252
   6109.0,77.5242,138.5692,138.5692,2.7274,0.3119509
   6109.5,77.4781,139.4973,139.4973,2.7192,0.30719447
   6110.0,77.4628,140.4519,140.4519,2.7167,0.30909887
   6110.5,77.4433,141.0804,141.0804,2.7211,0.31701767
   6111.0,77.4272,141.3259,141.3259,2.7354,0.32382432
   6111.5,77.3587,141.5145,141.5145,2.7399,0.32619148
   6112.0,77.2522,141.8598,141.8598,2.7368,0.3281899
   6112.5,77.1954,142.1861,142.1861,2.7288,0.32977274
   6113.0,77.0901,142.2592,142.2592,2.7229,0.32781032
   6113.5,76.9601,142.1016,142.1016,2.7185,0.3212934
   6114.0,76.839,141.9226,141.9226,2.7132,0.31550118
   6114.5,76.769,141.8686,141.8686,2.7164,0.31512073
   6115.0,76.9207,141.902,141.902,2.7204,0.31849733
   6115.5,77.2686,141.9078,141.9078,2.7237,0.32397884
   6116.0,77.7343,141.8343,141.8343,2.7243,0.3271418
   6116.5,78.1285,141.7384,141.7384,2.721,0.32692716
   6117.0,78.2766,141.7207,141.7207,2.7276,0.3247738
   6117.5,78.3139,141.7845,141.7845,2.7293,0.3219642
   6118.0,78.2775,141.7577,141.7577,2.7296,0.32100576
   6118.5,78.236,141.4939,141.4939,2.7235,0.3224767
   6119.0,78.236,141.1312,141.1312,2.7298,0.3262412
   6119.5,78.2078,140.886,140.886,2.7389,0.32957453
   6120.0,78.0484,140.8004,140.8004,2.7452,0.33093646
   6120.5,77.7903,140.8909,140.8909,2.7456,0.33220586
   6121.0,77.4603,141.1167,141.1167,2.7487,0.334603
   6121.5,77.1803,141.189,141.189,2.75,0.33700264
   6122.0,76.9702,140.8617,140.8617,2.7464,0.33681837
   6122.5,76.4514,140.2725,140.2725,2.7342,0.3328569
   6123.0,76.0833,139.7475,139.7475,2.7191,0.32775685
   6123.5,75.9941,139.502,139.502,2.7155,0.32413754
   6124.0,75.9957,139.6381,139.6381,2.7178,0.3219147
   6124.5,76.3059,140.1746,140.1746,2.7283,0.3200207
   6125.0,76.8253,140.9124,140.9124,2.7273,0.31851044
   6125.5,77.306,141.5068,141.5068,2.7294,0.31913027
   6126.0,77.5372,141.8126,141.8126,2.731,0.32061848
   6126.5,77.6595,141.9282,141.9282,2.741,0.32143983
   6127.0,77.7773,141.995,141.995,2.7548,0.3222845
   6127.5,77.8931,142.1266,142.1266,2.7604,0.32408783
   6128.0,78.2398,142.3463,142.3463,2.7562,0.32646728
   6128.5,78.3755,142.5481,142.5481,2.7449,0.32698914
   6129.0,78.3083,142.5053,142.5053,2.7344,0.32434636
   6129.5,78.0735,141.9978,141.9978,2.7341,0.3196043
   6130.0,77.8661,141.2736,141.2736,2.7292,0.31697252
   6130.5,77.7864,140.8438,140.8438,2.7308,0.3187823
   6131.0,77.879,140.8185,140.8185,2.727,0.3219376
   6131.5,78.1216,141.0258,141.0258,2.7259,0.32428044
   6132.0,78.2544,141.1951,141.1951,2.7282,0.3252424
   6132.5,78.307,141.2311,141.2311,2.7361,0.32228532
   6133.0,78.317,141.3333,141.3333,2.758,0.31508517
   6133.5,78.3673,141.5297,141.5297,2.7578,0.31077197
   6134.0,78.5258,141.6882,141.6882,2.7493,0.31730345
   6134.5,78.7717,141.756,141.756,2.726,0.3321917
   6135.0,79.3214,141.7317,141.7317,2.72,0.3472909
   6135.5,79.6272,141.6625,141.6625,2.7137,0.35728425
   6136.0,79.7859,141.6081,141.6081,2.7126,0.35911313
   6136.5,79.6398,141.5801,141.5801,2.716,0.35323936
   6137.0,79.1077,141.5707,141.5707,2.7215,0.34369758
   6137.5,78.4779,141.5996,141.5996,2.7186,0.33636805
   6138.0,78.2249,141.7176,141.7176,2.7142,0.33242425
   6138.5,78.1973,141.9555,141.9555,2.7106,0.32947177
   6139.0,78.6005,142.2497,142.2497,2.7167,0.32618335
   6139.5,79.149,142.4867,142.4867,2.715,0.3219101
   6140.0,79.7157,142.6007,142.6007,2.7086,0.32077467
   6140.5,80.229,142.5603,142.5603,2.6977,0.32453585
   6141.0,80.4379,142.3596,142.3596,2.6972,0.3295371
   6141.5,80.7479,142.0726,142.0726,2.7021,0.33351123
   6142.0,81.11,141.8111,141.8111,2.7055,0.34027627
   6142.5,82.1591,141.611,141.611,2.6939,0.3582302
   6143.0,83.8082,141.4273,141.4273,2.6693,0.38741252
   6143.5,85.8021,141.2164,141.2164,2.6427,0.4188938
   6144.0,87.3309,140.9488,140.9488,2.6126,0.4420497
   6144.5,87.6861,140.5419,140.5419,2.5872,0.44961447
   6145.0,87.6881,139.8464,139.8464,2.5717,0.44475302
   6145.5,86.9947,138.7663,138.7663,2.5714,0.4337636
   6146.0,85.598,137.4013,137.4013,2.5781,0.42221323
   6146.5,84.2785,135.9888,135.9888,2.5826,0.41158134
   6147.0,83.4756,134.8159,134.8159,2.5851,0.4003178
   6147.5,83.3262,134.1652,134.1652,2.5835,0.39119285
   6148.0,83.547,134.181,134.181,2.5737,0.3859164
   6148.5,84.1626,135.147,135.147,2.568,0.38499916
   6149.0,85.4037,137.0318,137.0318,2.5673,0.38567036
   6149.5,86.6449,139.4171,139.4171,2.5833,0.38564852
   6150.0,87.9426,141.8736,141.8736,2.5961,0.3861396
   6150.5,88.639,143.4469,143.4469,2.6123,0.38407007
   6151.0,89.0253,143.7686,143.7686,2.6173,0.37501997
   6151.5,89.0253,143.3797,143.3797,2.6173,0.3616667
   6152.0,88.5284,142.6785,142.6785,2.6077,0.35127217
   6152.5,87.9564,142.061,142.061,2.5961,0.34669834
   6153.0,87.1509,141.9283,141.9283,2.5895,0.3442577
   6153.5,86.8453,142.3688,142.3688,2.6032,0.33976588
   6154.0,87.1905,143.2303,143.2303,2.6148,0.33702365
   6154.5,88.4672,144.3141,144.3141,2.613,0.34082225
   6155.0,90.3096,145.41,145.41,2.5968,0.3509897
   6155.5,91.8284,146.3086,146.3086,2.5859,0.36595848
   6156.0,92.3875,146.858,146.858,2.591,0.38238257
   6156.5,92.3553,146.9969,146.9969,2.5964,0.397279
   6157.0,91.9396,146.6786,146.6786,2.6046,0.3994361
   6157.5,90.9198,145.7722,145.7722,2.6014,0.37975875
   6158.0,89.7602,144.1348,144.1348,2.5975,0.34712473
   6158.5,88.6058,141.862,141.862,2.5763,0.31601802
   6159.0,87.3526,139.2578,139.2578,2.5492,0.29877648
   6159.5,86.3114,136.9268,136.9268,2.5109,0.29829666
   6160.0,85.4131,135.4855,135.4855,2.4942,0.30965754
   6160.5,84.8886,134.8249,134.8249,2.5086,0.32627052
   6161.0,84.7708,134.6089,134.6089,2.5396,0.34294277
   6161.5,84.9242,134.8434,134.8434,2.5673,0.35777283
   6162.0,85.2156,135.6442,135.6442,2.5742,0.3657902
   6162.5,85.6451,136.9538,136.9538,2.5797,0.3633556
   6163.0,86.1601,138.3503,138.3503,2.5711,0.35510945
   6163.5,86.422,139.2341,139.2341,2.5583,0.34877393
   6164.0,86.3356,139.3199,139.3199,2.5372,0.34319884
   6164.5,86.3304,138.804,138.804,2.5262,0.33130357
   6165.0,86.4089,138.0481,138.0481,2.5217,0.31430146
   6165.5,86.0717,137.2902,137.2902,2.5182,0.30170736
   6166.0,85.5677,136.5682,136.5682,2.5209,0.30318454
   6166.5,84.0135,135.8194,135.8194,2.5384,0.3169665
   6167.0,82.1969,135.0423,135.0423,2.5801,0.3313612
   6167.5,80.2109,134.3417,134.3417,2.628,0.33827287
   6168.0,79.1717,133.7838,133.7838,2.6604,0.33885503
   6168.5,78.6983,133.3171,133.3171,2.6747,0.33888915
   6169.0,78.5133,132.8799,132.8799,2.6703,0.34229675
   6169.5,78.4773,132.4587,132.4587,2.6596,0.35091794
   6170.0,78.4561,132.1068,132.1068,2.6504,0.36139736
   6170.5,78.4391,131.9345,131.9345,2.6499,0.36761266
   6171.0,78.5049,131.9932,131.9932,2.6533,0.36540395
   6171.5,78.7917,132.284,132.284,2.6495,0.36039254
   6172.0,79.4398,132.8584,132.8584,2.6478,0.36370128
   6172.5,80.2756,133.8545,133.8545,2.648,0.3756394
   6173.0,81.6753,135.1986,135.1986,2.6413,0.38747847
   6173.5,82.7685,136.2403,136.2403,2.6198,0.39090124
   6174.0,82.898,136.5197,136.5197,2.6088,0.38759163
   6174.5,82.521,136.253,136.253,2.6165,0.38344628
   6175.0,81.298,135.6414,135.6414,2.6373,0.37783143
   6175.5,79.8513,134.8289,134.8289,2.6515,0.36817092
   6176.0,78.4953,134.0531,134.0531,2.6589,0.35610077
   6176.5,77.3949,133.4787,133.4787,2.6613,0.3463774
   6177.0,77.144,133.1987,133.1987,2.6619,0.3414298
   6177.5,77.144,133.1487,133.1487,2.6645,0.33997613
   6178.0,78.167,133.1602,133.1602,2.6711,0.33995536
   6178.5,78.9983,133.0994,133.0994,2.6773,0.33962277
   6179.0,79.7251,132.9022,132.9022,2.6683,0.3388401
   6179.5,79.7251,132.5692,132.5692,2.6494,0.33806592
   6180.0,78.6784,131.9925,131.9925,2.6394,0.33729073
   6180.5,77.3415,131.0951,131.0951,2.6481,0.3355313
   6181.0,75.6849,130.132,130.132,2.6702,0.3314498
   6181.5,74.9704,129.5108,129.5108,2.6878,0.32754013
   6182.0,74.9579,129.3335,129.3335,2.697,0.3263631
   6182.5,75.0338,129.3335,129.3335,2.6896,0.32871947
   6183.0,75.3209,129.3498,129.3498,2.6785,0.33292824
   6183.5,75.3639,129.3947,129.3947,2.6697,0.33521578
   6184.0,75.3639,129.3674,129.3674,2.6751,0.3358331
   6184.5,75.0374,129.0961,129.0961,2.6774,0.33629942
   6185.0,74.7109,128.6826,128.6826,2.6806,0.33753094
   6185.5,74.4316,128.32,128.32,2.6874,0.33758795
   6186.0,74.2494,127.9141,127.9141,2.6966,0.33300498
   6186.5,74.0671,127.395,127.395,2.7003,0.3280125
   6187.0,73.8996,126.8358,126.8358,2.6942,0.32828912
   6187.5,73.8323,126.3578,126.3578,2.695,0.33121455
   6188.0,73.348,126.0096,126.0096,2.6976,0.32910445
   6188.5,73.2413,125.8279,125.8279,2.7003,0.3236265
   6189.0,73.2413,125.9311,125.9311,2.694,0.32226747
   6189.5,73.2611,126.3121,126.3121,2.6882,0.3242767
   6190.0,74.3563,126.9168,126.9168,2.6894,0.32574138
   6190.5,74.9858,127.618,127.618,2.6927,0.325424
   6191.0,76.0144,128.2747,128.2747,2.6905,0.32690698
   6191.5,76.3868,128.8421,128.8421,2.6821,0.3296569
   6192.0,76.4478,129.2226,129.2226,2.6707,0.32954207
   6192.5,76.4223,129.3653,129.3653,2.6726,0.32784712
   6193.0,76.1361,129.3465,129.3465,2.6699,0.32788125
   6193.5,76.0845,129.2771,129.2771,2.6664,0.33022055
   6194.0,76.1172,129.2575,129.2575,2.6568,0.33067963
   6194.5,76.1077,129.3463,129.3463,2.6614,0.32846528
   6195.0,76.0232,129.6134,129.6134,2.6727,0.32900545
   6195.5,76.1983,130.0556,130.0556,2.688,0.33413026
   6196.0,76.3289,130.4981,130.4981,2.6917,0.33859318
   6196.5,76.1002,130.8604,130.8604,2.6822,0.33842513
   6197.0,76.0649,131.3216,131.3216,2.6704,0.33475944
   6197.5,76.2916,131.9824,131.9824,2.6601,0.32897508
   6198.0,76.5899,132.6298,132.6298,2.6525,0.3213587
   6198.5,77.1294,133.0615,133.0615,2.6502,0.3149194
   6199.0,77.7427,133.2584,133.2584,2.6567,0.31442064
   6199.5,78.5536,133.2435,133.2435,2.6626,0.31809738
   6200.0,79.4047,133.0549,133.0549,2.6616,0.32130757
   6200.5,80.0067,132.7714,132.7714,2.6513,0.3226381
   6201.0,80.4203,132.4847,132.4847,2.6422,0.32173643
   6201.5,80.6416,132.2763,132.2763,2.6341,0.31883803
   6202.0,80.6633,132.2221,132.2221,2.629,0.31263623
   6202.5,80.648,132.3195,132.3195,2.6301,0.30704033
   6203.0,80.7232,132.4921,132.4921,2.6237,0.30531526
   6203.5,80.8822,132.7309,132.7309,2.6193,0.30589533
   6204.0,81.1805,133.0673,133.0673,2.6208,0.30782992
   6204.5,81.5214,133.4581,133.4581,2.6311,0.30983394
   6205.0,81.9578,133.823,133.823,2.6263,0.31458536
   6205.5,82.6486,134.2068,134.2068,2.6093,0.32187536
   6206.0,83.2859,134.685,134.685,2.5947,0.3283563
   6206.5,84.0807,135.1143,135.1143,2.5932,0.330415
   6207.0,84.5084,135.3214,135.3214,2.5974,0.32744235
   6207.5,84.4365,135.2792,135.2792,2.5996,0.322547
   6208.0,83.278,134.9153,134.9153,2.6139,0.31361672
   6208.5,81.8552,134.3557,134.3557,2.6372,0.297754
   6209.0,80.6395,133.9451,133.9451,2.668,0.2828385
   6209.5,80.6395,133.8122,133.8122,2.6948,0.28349134
   6210.0,81.3643,134.0452,134.0452,2.6801,0.30230325
   6210.5,82.5951,134.646,134.646,2.6524,0.32451007
   6211.0,84.2592,135.4779,135.4779,2.6189,0.33565357
   6211.5,85.2137,136.3763,136.3763,2.6191,0.3366054
   6212.0,85.8875,137.1013,137.1013,2.6142,0.33694607
   6212.5,85.9373,137.5181,137.5181,2.6031,0.3381901
   6213.0,85.928,137.3667,137.3667,2.5911,0.33444265
   6213.5,85.1826,136.2251,136.2251,2.5887,0.32309756
   6214.0,83.0115,134.1417,134.1417,2.5848,0.30616945
   6214.5,80.773,131.9218,131.9218,2.571,0.28924575
   6215.0,78.3937,130.2788,130.2788,2.5603,0.27606758
   6215.5,77.6981,128.9825,128.9825,2.5633,0.26910996
   6216.0,77.4436,127.6845,127.6845,2.5808,0.27105638
   6216.5,77.6994,126.7281,126.7281,2.5907,0.27854192
   6217.0,78.4543,126.406,126.406,2.5951,0.28298178
   6217.5,78.8372,126.5099,126.5099,2.5903,0.28074875
   6218.0,78.6849,126.7902,126.7902,2.5828,0.2758808
   6218.5,78.6791,127.1937,127.1937,2.5681,0.27439865
   6219.0,79.226,127.8191,127.8191,2.5563,0.28217915
   6219.5,80.4759,128.7242,128.7242,2.5476,0.29764462
   6220.0,81.9918,129.7444,129.7444,2.5461,0.3106769
   6220.5,82.8489,130.6888,130.6888,2.5531,0.3124312
   6221.0,83.4819,131.5469,131.5469,2.5641,0.30763435
   6221.5,83.9588,132.4937,132.4937,2.5723,0.3100257
   6222.0,84.6967,133.8504,133.8504,2.5745,0.32110164
   6222.5,86.8574,135.7349,135.7349,2.5774,0.33251432
   6223.0,88.7383,137.9456,137.9456,2.5743,0.3434351
   6223.5,90.941,140.2852,140.2852,2.5619,0.35825765
   6224.0,92.3965,142.4988,142.4988,2.5515,0.3737065
   6224.5,93.4745,144.3193,144.3193,2.5508,0.3842117
   6225.0,94.392,145.6323,145.6323,2.5622,0.3900114
   6225.5,95.9777,146.5151,146.5151,2.5618,0.39399868
   6226.0,97.3325,147.424,147.424,2.5542,0.39380923
   6226.5,98.788,148.791,148.791,2.541,0.38457987
   6227.0,100.2532,150.5449,150.5449,2.5297,0.38113192
   6227.5,101.3109,152.3353,152.3353,2.4961,0.4040461
   6228.0,102.8636,153.8445,153.8445,2.4514,0.44122186
   6228.5,103.5697,154.6163,154.6163,2.4038,0.45873007
   6229.0,103.4867,154.2505,154.2505,2.387,0.44055817
   6229.5,102.4036,153.0895,153.0895,2.3929,0.40807518
   6230.0,100.533,152.0787,152.0787,2.4016,0.39092806
   6230.5,99.9889,152.0278,152.0278,2.3963,0.39559174
   6231.0,100.2385,153.3115,153.3115,2.3821,0.41753644
   6231.5,102.7236,155.5799,155.5799,2.382,0.4482099
   6232.0,104.9903,157.5562,157.5562,2.3856,0.48037317
   6232.5,106.2533,158.4031,158.4031,2.3821,0.51381046
   6233.0,106.2533,158.3257,158.3257,2.366,0.53867954
   6233.5,105.2056,157.7962,157.7962,2.3593,0.5403007
   6234.0,103.8792,157.4418,157.4418,2.3615,0.5188223
   6234.5,103.1926,157.5957,157.5957,2.3738,0.4896953
   6235.0,103.1926,158.2239,158.2239,2.3794,0.4698112
   6235.5,103.9784,159.0985,159.0985,2.3768,0.4636766
   6236.0,104.6875,159.7228,159.7228,2.3707,0.4688378
   6236.5,105.1354,159.9526,159.9526,2.3693,0.47921467
   6237.0,105.4107,160.0466,160.0466,2.375,0.4863903
   6237.5,105.7355,160.5522,160.5522,2.3817,0.49074674
   6238.0,106.4219,162.2059,162.2059,2.3919,0.49912977
   6238.5,108.0188,165.0873,165.0873,2.3993,0.51350677
   6239.0,110.3249,168.7214,168.7214,2.401,0.53390884
   6239.5,112.7592,172.2516,172.2516,2.3862,0.55938077
   6240.0,115.2217,174.4074,174.4074,2.3704,0.5814296
   6240.5,115.2217,174.7201,174.7201,2.3619,0.5870842
   6241.0,114.7448,172.8981,172.8981,2.3779,0.564878
   6241.5,110.7275,168.6748,168.6748,2.4205,0.5135831
   6242.0,103.5208,163.2681,163.2681,2.4941,0.443895
   6242.5,97.1213,157.7093,157.7093,2.5516,0.3758405
   6243.0,89.9146,152.0272,152.0272,2.5983,0.32706237
   6243.5,85.5014,146.3205,146.3205,2.6242,0.2960809
   6244.0,78.2871,140.8739,140.8739,2.6632,0.2676515
   6244.5,72.9093,136.0784,136.0784,2.695,0.2350306
   6245.0,67.6431,132.1694,132.1694,2.7116,0.21187015
   6245.5,65.6584,128.9769,128.9769,2.7087,0.20858239
   6246.0,64.7305,125.856,125.856,2.6978,0.21137159
   6246.5,64.0529,122.19,122.19,2.6901,0.19898444
   6247.0,62.2031,118.1228,118.1228,2.6992,0.17159879
   6247.5,59.3161,114.2916,114.2916,2.7129,0.14791648
   6248.0,56.9501,111.1192,111.1192,2.7323,0.1353257
   6248.5,55.5002,108.6767,108.6767,2.7429,0.12835392
   6249.0,54.984,107.1681,107.1681,2.756,0.123930074
   6249.5,54.984,106.803,106.803,2.7548,0.1233662
   6250.0,54.9477,107.167,107.167,2.7523,0.12778194
   6250.5,55.1986,107.9977,107.9977,2.7442,0.13400036
   6251.0,55.5533,109.5256,109.5256,2.7376,0.13865258
   6251.5,56.2632,111.8737,111.8737,2.7368,0.14181307
   6252.0,58.3619,115.0592,115.0592,2.7425,0.15086564
   6252.5,64.1891,118.7511,118.7511,2.7349,0.1748901
   6253.0,70.8687,122.2983,122.2983,2.7139,0.21191654
   6253.5,76.9281,124.9725,124.9725,2.6792,0.25029495
   6254.0,78.1237,126.0989,126.0989,2.6572,0.2733874
   6254.5,78.1237,125.4128,125.4128,2.6544,0.270401
   6255.0,73.7962,122.9931,122.9931,2.674,0.24392094
   6255.5,66.579,119.7154,119.7154,2.6995,0.20768696
